customer_id,gender,age,country,city,signup_date,last_purchase_date,acquisition_channel,device_type,subscription_type,is_premium_user,total_visits,avg_session_time,pages_per_session,email_open_rate,email_click_rate,total_spent,avg_order_value,discount_used,coupon_code,support_tickets,refund_requested,delivery_delay_days,payment_method,satisfaction_score,nps_score,marketing_spend_per_user,lifetime_value,last_3_month_purchase_freq,churn
10118,Male,40,USA,Mumbai,25-06-2022,05-12-2024,Email,Desktop,Monthly,1,16,5.312839369,3.106089627,0.35,0.03,680.229821,40.1870657,1,No Coupon,1,0,2,BKash,3,2,7.66,1066.296726,6,0
10119,Female,55,Germany,New York,24-03-2023,01-02-2023,Google Ads,Tablet,Annual,0,15,8.47599938,4.159067206,0.62,0.08,670.4308657,76.80855129,0,REF10,1,0,4,BKash,5,2,18.43,535.7250057,5,0
10120,Female,35,Bangladesh,London,13-07-2022,19-10-2024,Google Ads,Tablet,Monthly,1,11,8.777611212,5.0353207,0.64,0.42,1132.637009,84.44481746,1,No Coupon,5,0,4,UPI,4,4,5.67,1232.725028,3,0
10121,Female,41,Bangladesh,Berlin,01-08-2024,05-10-2024,Organic,Tablet,Annual,0,15,8.678317457,4.082096049,0.16,0.1,937.59555,72.45389746,0,REF10,3,0,3,UPI,4,7,16.09,189.5488937,11,0
10122,Female,20,Bangladesh,New York,03-12-2022,27-07-2023,Organic,Mobile,Monthly,1,15,5.712697799,3.330718111,0.6,0.44,549.8447498,67.69223042,0,No Coupon,3,1,2,UPI,4,6,22.89,1338.124496,7,0
10123,Male,27,Bangladesh,Hamburg,25-02-2024,04-12-2023,Facebook Ads,Desktop,Monthly,0,13,4.574455726,6.025428126,0.19,0.14,588.0478227,71.88677639,0,NEW20,2,0,4,SEPA,5,3,12.41,880.3443521,3,0
10124,Male,23,Bangladesh,Mumbai,28-06-2022,01-08-2023,Organic,Mobile,Monthly,0,20,7.399910938,2.814511725,0.02,0.47,814.838454,104.3962957,1,No Coupon,2,0,0,BKash,4,2,9.01,442.4511943,9,0
10125,Male,48,USA,New York,22-01-2024,28-06-2023,Organic,Mobile,Annual,0,13,3.876271776,2.475869601,0.23,0.26,740.3150251,81.94786671,1,SALE15,1,0,5,Card,5,8,14.33,1489.428796,2,0
10126,Male,35,Germany,Delhi,06-10-2023,06-11-2023,Facebook Ads,Mobile,Annual,1,11,5.598814027,5.416607729,0.79,0.18,554.8488252,44.35466217,0,NEW20,3,0,2,PayPal,4,2,20.38,1148.066223,2,0
10127,Female,31,Germany,Dhaka,22-03-2022,13-02-2024,Google Ads,Tablet,Annual,1,16,9.391140147,6.789897557,0.8,0.25,1101.699405,77.87892267,0,NEW20,2,0,2,BKash,3,3,28.22,237.2615456,1,0
10128,Female,35,UK,London,10-06-2022,29-09-2024,Facebook Ads,Desktop,Monthly,0,10,11.22898857,5.366376547,0.15,0.44,64.19859608,61.42021064,0,REF10,2,0,1,Card,3,5,25.11,173.6749352,9,1
10129,Male,35,Bangladesh,Hamburg,11-02-2023,18-05-2023,Email,Desktop,Monthly,1,15,10.58732053,3.154168431,0.55,0.41,555.0218474,49.22157797,0,SALE15,3,0,0,PayPal,4,9,20.27,2224.081306,0,0
10130,Female,30,India,Hamburg,30-06-2022,26-01-2024,Email,Mobile,Monthly,1,11,6.014777727,5.333771003,0.59,0.17,797.0102612,76.75442772,0,SALE15,1,0,2,BKash,4,2,27.12,1974.538814,8,0
10131,Male,49,UK,Mumbai,26-09-2022,17-01-2024,Organic,Mobile,Annual,1,15,6.802627524,1.831835886,0.44,0.2,44.21830753,65.45093136,1,SALE15,2,0,3,BKash,4,5,9.23,2327.566449,8,1
10132,Male,39,UK,Mumbai,18-04-2024,26-01-2025,Organic,Mobile,Monthly,1,13,6.581425646,1.991709179,0.77,0.49,367.6462111,94.28352766,1,No Coupon,1,0,2,PayPal,5,7,27.71,752.8835092,2,0
10133,Male,27,USA,London,24-07-2023,05-12-2024,Google Ads,Mobile,Monthly,1,13,8.592111309,5.312258881,0.84,0.07,427.0491853,28.20931225,0,REF10,2,0,7,BKash,3,10,7.43,2212.67392,8,0
10134,Male,46,UK,Dhaka,04-05-2023,25-05-2024,Google Ads,Desktop,Monthly,1,15,5.388200419,3.609694164,0.57,0.23,283.967406,74.47900139,0,SALE15,4,1,2,SEPA,3,2,12.73,133.8486324,1,0
10135,Other,35,India,Mumbai,09-05-2023,02-10-2023,Referral,Mobile,Monthly,0,18,8.149905846,5.232019691,0.02,0.4,1139.912943,20.46144413,1,No Coupon,0,0,4,UPI,4,5,10.44,2212.568651,10,0
10136,Male,35,Germany,Mumbai,10-07-2022,08-10-2024,Email,Tablet,Annual,0,20,7.663981111,4.685788939,0.94,0.21,449.839285,46.72716347,0,No Coupon,1,0,4,SEPA,5,6,24.5,732.1214022,1,0
10137,Female,23,UK,Dhaka,17-11-2022,09-05-2024,Email,Mobile,Monthly,0,23,9.776488808,3.900317161,0.24,0.04,652.7641072,30.9338093,0,NEW20,3,0,0,UPI,3,4,29.16,672.5033175,0,0
10138,Female,25,USA,Mumbai,26-12-2022,14-02-2023,Referral,Desktop,Monthly,0,10,4.626766676,3.481582658,0.51,0.17,1038.108773,54.86753562,1,No Coupon,2,0,3,Card,5,8,26.53,1830.756718,13,0
10139,Male,27,Bangladesh,Mumbai,08-07-2023,06-04-2024,Referral,Tablet,Annual,1,7,5.12422689,3.645133991,0.41,0.41,390.0740975,51.84850539,1,NEW20,1,0,4,PayPal,3,9,11.18,1200.886658,3,0
10140,Unknown,35,India,Mumbai,05-04-2022,07-02-2023,Email,Desktop,Monthly,0,17,8.907462819,4.199811318,0.32,0.29,534.7695219,1.081199629,1,SALE15,1,0,2,UPI,2,9,8.47,956.8725181,11,0
10141,Unknown,36,Bangladesh,Delhi,22-12-2022,08-10-2024,Organic,Tablet,Monthly,1,12,8.378792012,2.093036461,0.21,0.25,66.26273792,24.07185321,0,No Coupon,4,0,4,Card,4,0,18.4,1957.924504,2,0
10142,Male,50,UK,Dhaka,24-08-2023,16-01-2025,Email,Mobile,Monthly,0,16,4.545287798,4.949693835,0.72,0,12.67328225,62.65029548,1,No Coupon,4,1,6,Card,3,1,8.9,220.2242673,14,1
10143,Female,39,Germany,Berlin,13-09-2023,08-03-2023,Referral,Tablet,Monthly,0,14,2.399327344,1.753842527,0.12,0.37,108.0802187,102.7887019,1,SALE15,2,0,2,BKash,3,10,13.68,918.5381606,12,0
10144,Male,35,USA,Delhi,05-01-2023,09-08-2024,Google Ads,Desktop,Monthly,1,16,9.568986595,7.539550662,0.87,0.4,662.3354697,77.83033517,1,SALE15,4,0,4,UPI,1,2,20.88,1783.583598,4,1
10145,Male,38,India,New York,15-01-2024,21-09-2023,Facebook Ads,Tablet,Annual,0,14,8.358946135,5.652591564,0.7,0.09,498.8438591,37.01485749,0,SALE15,3,0,3,UPI,4,2,5.4,567.6689865,4,0
10146,Male,20,Germany,Dhaka,23-10-2022,24-08-2024,Google Ads,Tablet,Monthly,1,18,7.259702198,2.879713243,0.6,0.29,498.8438591,63.27947573,0,No Coupon,1,0,2,SEPA,4,4,18.15,1177.99978,5,0
10147,Female,25,India,New York,11-05-2024,05-09-2024,Google Ads,Tablet,Annual,0,15,9.544906644,6.26032701,0.56,0.42,498.8438591,63.23902175,1,No Coupon,2,0,2,SEPA,5,6,22.73,2243.067687,0,0
10148,Female,27,USA,Delhi,12-04-2022,29-05-2024,Referral,Desktop,Annual,0,14,5.572241209,2.742059338,0.46,0.28,15.80297163,66.14705847,1,NEW20,0,0,1,BKash,3,0,9.13,591.7106555,14,0
10149,Male,28,USA,Mumbai,21-01-2022,27-08-2024,Email,Tablet,Annual,1,18,9.241410514,5.931287292,0.13,0.21,262.4505194,73.91138299,1,NEW20,1,0,4,SEPA,4,4,11.59,796.2980435,3,0
10150,Male,21,UK,Berlin,24-03-2022,12-01-2023,Referral,Tablet,Monthly,1,10,11.2102789,4.527075191,0.64,0.06,8.038099435,26.22228902,0,NEW20,4,1,0,SEPA,5,4,16.26,1324.836729,0,1
10151,Other,37,India,Hamburg,02-09-2024,16-08-2024,Referral,Mobile,Annual,0,14,9.158722529,6.110269948,0.34,0.5,811.8625624,95.37044722,1,No Coupon,2,0,7,Card,3,6,14.62,1041.356903,14,0
10152,Male,21,UK,Berlin,04-11-2023,20-06-2023,Organic,Tablet,Annual,0,13,3.964882309,2.097662478,0.8,0.28,252.4197501,72.43533441,0,REF10,4,0,2,Card,3,6,20.46,1220.436259,11,0
10153,Male,39,India,Dhaka,02-01-2023,16-12-2023,Organic,Mobile,Monthly,0,15,10.6763236,5.584925175,0.48,0.12,853.7248037,33.61439446,1,No Coupon,0,0,4,BKash,4,7,15.56,1999.940731,4,0
10154,Female,57,India,Berlin,11-12-2023,22-08-2023,Facebook Ads,Tablet,Monthly,0,6,4.667157671,1.177811127,0.59,0.38,661.1830351,65.98055184,0,No Coupon,1,1,3,PayPal,4,6,9.79,860.4481924,7,0
10155,Unknown,22,Bangladesh,Mumbai,08-07-2023,31-10-2023,Organic,Desktop,Monthly,1,14,6.932052938,3.863284151,0.81,0.22,729.6467643,41.19761675,1,No Coupon,1,0,1,UPI,5,9,27.55,414.1570524,9,0
10156,Male,32,UK,Hamburg,03-07-2023,20-05-2024,Facebook Ads,Tablet,Monthly,0,16,9.268708085,0.86623429,0.32,0.13,476.2261965,29.00821756,1,No Coupon,1,0,6,SEPA,2,7,10.76,211.0378092,9,1
10157,Female,35,India,London,13-12-2023,09-05-2024,Google Ads,Tablet,Annual,0,13,10.22757405,3.319011003,0.19,0.39,675.0562164,87.14250162,1,No Coupon,3,0,3,UPI,5,10,27.69,444.6168747,7,0
10158,Female,32,India,Mumbai,20-01-2023,10-07-2024,Google Ads,Mobile,Annual,0,8,7.851412566,3.977049774,0.66,0.45,250.6954247,42.55225647,0,SALE15,2,0,3,BKash,5,4,18.1,1483.784068,0,0
10159,Male,95,USA,Delhi,29-11-2022,20-06-2024,Referral,Desktop,Monthly,1,12,14.13983109,5.785081886,0.87,0.38,2882.301398,92.77168163,0,NEW20,1,0,3,BKash,4,0,13.22,2266.408843,1,0
10160,Female,35,Bangladesh,Mumbai,28-10-2023,04-01-2023,Google Ads,Mobile,Monthly,1,20,4.407539473,3.146483727,0.85,0.39,485.7723001,2.167725047,1,No Coupon,7,0,2,UPI,4,8,28.42,3277.496994,11,1
10161,Male,36,USA,Berlin,02-09-2024,23-01-2024,Organic,Mobile,Monthly,0,17,14.11362785,6.048208452,0.97,0.02,575.6184667,41.24300154,1,SALE15,2,0,5,Card,3,7,21.03,850.6025135,2,0
10162,Female,44,UK,Delhi,30-05-2024,18-08-2023,Organic,Desktop,Annual,0,15,2.662297171,6.241049983,0.44,0,510.0043564,39.46371045,1,REF10,1,0,3,BKash,2,4,11.7,1120.021539,9,1
10163,Female,60,UK,Delhi,08-02-2022,17-03-2024,Organic,Desktop,Annual,0,18,7.870245736,2.726799795,0.76,0.3,261.9504403,46.32479224,1,REF10,0,0,2,SEPA,4,1,10.34,461.1061054,4,0
10164,Female,52,India,Mumbai,16-02-2022,24-03-2024,Email,Tablet,Monthly,0,8,3.369979407,6.350134412,0.96,0.1,502.4546389,29.17160351,1,SALE15,5,0,3,Card,3,5,19.52,2727.255365,5,0
10165,Male,30,Germany,Mumbai,08-11-2022,14-07-2023,Organic,Mobile,Monthly,1,13,8.989805425,2.352526566,0.64,0.44,846.3065841,73.6258354,1,REF10,2,0,0,UPI,2,3,13.65,1657.390885,3,1
10166,Female,20,USA,London,20-04-2022,05-06-2023,Referral,Mobile,Annual,0,13,3.370722192,0.986926276,0.5,0.02,334.4648137,91.35345569,0,NEW20,5,0,3,BKash,4,6,12.15,1352.633946,5,1
10167,Male,35,UK,Mumbai,05-07-2022,20-04-2023,Referral,Desktop,Annual,1,14,9.364874466,3.831712496,0.74,0.15,277.7758403,95.8996752,0,No Coupon,4,1,4,SEPA,4,6,24.55,1286.795607,10,0
10168,Male,26,India,Mumbai,12-07-2024,03-04-2024,Google Ads,Tablet,Monthly,0,15,6.129458263,3.654951815,0.18,0.17,882.6804567,59.96062779,1,NEW20,3,0,6,SEPA,4,7,19.12,816.988979,13,0
10169,Male,40,India,Hamburg,04-07-2022,07-11-2024,Facebook Ads,Desktop,Annual,1,14,2.778791088,3.072654122,0.5,0.37,705.9147711,50.1973264,0,SALE15,2,0,5,SEPA,3,10,15.27,1032.014447,8,0
10170,Female,23,USA,Dhaka,09-09-2024,25-11-2023,Email,Tablet,Annual,0,14,12.53469509,2.796966429,0.59,0.4,4.671204461,84.60462204,0,NEW20,2,0,3,PayPal,1,3,17.52,435.0277227,9,0
10171,Female,34,India,Delhi,23-11-2022,02-03-2023,Facebook Ads,Tablet,Annual,1,16,10.0585027,4.696337671,0.68,0.21,360.1628916,87.72211541,1,No Coupon,4,0,5,SEPA,4,1,15.18,951.336957,9,0
10172,Male,43,Bangladesh,London,29-12-2023,21-12-2024,Email,Tablet,Annual,0,10,9.505760419,1.531969075,0.15,0.08,742.4103272,37.53556964,1,No Coupon,1,0,4,PayPal,4,6,11.22,428.9361026,9,0
10173,Female,34,Germany,Berlin,20-04-2022,28-09-2024,Referral,Mobile,Monthly,1,12,13.48202169,4.695785251,0.31,0.22,949.3475845,47.33063457,1,No Coupon,3,1,2,UPI,3,4,21.7,1099.559858,3,0
10174,Male,26,USA,Hamburg,19-07-2022,09-03-2025,Referral,Desktop,Annual,0,21,6.655939632,3.709868131,0.3,0.43,168.9733974,47.14830117,1,NEW20,2,0,3,SEPA,2,2,14.64,2464.163679,9,0
10175,Female,47,USA,New York,22-06-2022,19-08-2024,Email,Tablet,Monthly,0,18,11.62384125,2.154237072,0.46,0.06,276.4273081,66.30375344,1,NEW20,2,1,2,SEPA,5,7,19.94,292.0309858,8,0
10176,Male,16,USA,Dhaka,17-11-2022,21-12-2024,Google Ads,Desktop,Annual,0,16,4.94454432,2.917620943,0.47,0.05,321.0698509,63.64318472,0,REF10,2,0,2,PayPal,2,2,12.19,947.785336,4,1
10177,Female,32,India,Hamburg,31-05-2023,15-01-2025,Organic,Tablet,Annual,0,16,8.02434523,2.1511231,0.56,0.5,139.8778567,79.82844235,0,NEW20,1,0,6,UPI,3,4,6.07,469.2685883,6,1
10178,Male,35,India,Mumbai,14-08-2024,09-04-2024,Organic,Mobile,Monthly,0,8,3.112162447,5.152386847,0.85,0.13,947.1292564,64.86821586,0,REF10,3,0,2,UPI,3,5,18.42,1667.073823,1,0
10179,Other,35,USA,New York,02-03-2022,12-02-2023,Facebook Ads,Desktop,Monthly,0,22,13.5945179,3.374325948,0.78,0.38,262.2173127,105.8338051,0,No Coupon,1,0,2,PayPal,5,3,13.75,1182.281335,10,0
10180,Male,37,USA,London,20-06-2022,11-10-2023,Referral,Mobile,Annual,1,16,7.290231752,1.943110229,0.09,0.24,186.6048409,64.29243862,1,No Coupon,3,0,2,SEPA,4,6,29.85,1351.287676,14,0
10181,Male,41,Bangladesh,Delhi,22-05-2024,01-02-2025,Organic,Tablet,Monthly,1,12,5.733486334,4.909793294,0.01,0.4,860.8815555,48.94646171,1,REF10,6,0,2,BKash,3,9,20.98,910.4390895,5,1
10182,Male,35,UK,London,27-05-2022,16-06-2023,Referral,Mobile,Annual,0,17,13.73744607,4.733089077,0.08,0.4,464.2565419,28.61383328,0,REF10,4,0,4,Card,4,8,27.58,1027.461688,13,0
10183,Other,31,Bangladesh,Dhaka,08-12-2022,05-12-2024,Referral,Mobile,Monthly,0,17,9.929980518,3.081228621,0.59,0.06,251.706102,62.58611559,0,REF10,1,0,3,SEPA,4,1,14.94,512.0049166,3,0
10184,Female,31,USA,Dhaka,17-05-2024,04-02-2024,Referral,Desktop,Monthly,1,11,5.714571826,5.019595134,0.33,0.42,576.3009208,54.53221845,0,NEW20,3,0,0,BKash,3,1,11.58,1039.345613,3,0
10185,Male,29,India,Berlin,09-05-2022,01-08-2024,Organic,Tablet,Annual,1,14,6.311895853,3.688639233,0.79,0.09,582.5165538,37.08215704,1,REF10,2,0,1,PayPal,4,2,26.4,159.4253912,4,0
10186,Female,35,India,London,21-10-2023,19-12-2024,Organic,Tablet,Annual,1,11,8.623476073,5.215912369,0.67,0.16,66.78193019,63.19498743,0,No Coupon,2,1,1,SEPA,2,3,25.57,1739.1746,13,0
10187,Female,29,USA,Dhaka,20-02-2022,01-07-2024,Organic,Mobile,Monthly,1,16,15.35453673,1.857930807,0.2,0.11,338.8833482,72.41417255,1,No Coupon,4,0,3,Card,3,6,23.28,110.2357177,0,0
10188,Female,43,UK,London,30-07-2023,18-01-2024,Email,Desktop,Annual,1,10,5.567179072,5.131257601,0.22,0.34,596.3121018,63.45663378,0,No Coupon,1,0,4,PayPal,3,1,29.75,2522.219734,1,0
10189,Female,35,Germany,Berlin,29-07-2023,08-03-2025,Organic,Desktop,Monthly,0,15,10.16390415,4.894595802,0.79,0.41,487.6244634,75.55870162,0,REF10,2,0,2,Card,4,9,25.95,2283.714108,14,0
10190,Male,30,Germany,Berlin,12-10-2022,15-12-2023,Referral,Desktop,Annual,0,12,7.099905405,6.68095469,0.66,0.39,498.8438591,62.1265383,0,No Coupon,3,0,4,PayPal,5,0,24.89,1204.340726,4,0
10191,Male,41,Bangladesh,London,03-07-2024,01-03-2025,Referral,Mobile,Monthly,0,16,10.87088397,3.744292105,0.35,0.11,652.0371139,97.97031602,0,REF10,1,0,1,Card,4,3,26.41,1097.218837,12,0
10192,Female,28,UK,Mumbai,09-07-2023,22-03-2024,Facebook Ads,Tablet,Monthly,1,10,7.087716398,3.746226731,0.93,0.15,498.8438591,38.39480847,0,No Coupon,1,0,4,Card,4,1,12.46,1305.776603,11,0
10193,Other,41,Germany,Dhaka,05-08-2023,17-11-2024,Google Ads,Tablet,Monthly,0,16,7.531656565,4.130649159,0.39,0.1,287.1621616,41.72781757,0,REF10,2,0,5,UPI,4,3,17.97,1097.976803,1,0
10194,Female,37,UK,Hamburg,11-09-2024,06-06-2024,Email,Desktop,Monthly,1,25,3.105647277,4.525671031,0.1,0.26,675.0768396,48.56481291,0,SALE15,4,0,4,Card,1,9,7.1,1178.32633,0,1
10195,Male,29,India,Delhi,13-09-2022,14-06-2024,Facebook Ads,Desktop,Monthly,1,14,7.551983656,3.966018535,0.21,0.27,897.5509421,58.31385584,0,SALE15,3,0,1,Card,4,2,17.26,656.2719409,0,0
10196,Male,35,India,Mumbai,17-03-2024,09-07-2023,Email,Desktop,Annual,0,9,15.89600242,4.910587165,0.26,0.28,724.4056177,63.94241808,0,No Coupon,0,0,2,BKash,4,2,13.54,1039.177176,8,0
10197,Female,40,UK,Delhi,23-01-2022,13-03-2023,Email,Mobile,Annual,1,16,4.651849084,3.199586498,0.95,0.25,798.1745148,33.99085239,0,NEW20,1,1,2,BKash,2,8,23.89,1074.441678,5,0
10198,Female,47,USA,Mumbai,08-02-2024,26-10-2023,Referral,Desktop,Monthly,1,15,7.347555415,4.840407569,0.47,0.41,233.0982436,22.98435214,0,No Coupon,1,0,3,PayPal,5,5,11.44,1069.837737,11,0
10199,Female,45,Germany,Berlin,02-03-2022,16-03-2023,Referral,Tablet,Annual,0,13,8.079272945,5.259985373,0.65,0.17,424.3806206,121.0322853,1,NEW20,2,0,3,Card,2,8,25.51,680.2094304,6,1
10200,Female,40,Germany,Dhaka,26-07-2022,10-10-2024,Referral,Desktop,Annual,1,11,11.03721484,5.483925117,0.14,0.2,498.8438591,79.31033673,0,REF10,1,0,3,PayPal,4,9,26.08,2086.673642,2,0
10201,Female,24,India,Berlin,03-03-2024,19-01-2025,Referral,Mobile,Monthly,0,19,8.118980572,4.405626483,0.52,0.31,366.0099239,58.06516963,0,No Coupon,3,1,2,SEPA,3,6,9.33,1739.21338,11,0
10202,Male,59,Bangladesh,Hamburg,12-05-2022,08-10-2023,Facebook Ads,Tablet,Annual,0,15,11.82361615,4.534336128,0.86,0.16,1035.286549,19.65713966,0,SALE15,0,0,3,SEPA,4,0,8.74,1960.847076,5,0
10203,Male,21,Germany,Berlin,26-05-2024,06-04-2024,Google Ads,Tablet,Annual,0,18,5.476873013,3.674576286,0,0.18,290.2536258,20.88787687,0,No Coupon,2,0,3,BKash,3,1,24.39,149.2951899,10,0
10204,Female,44,India,Berlin,25-05-2024,14-10-2023,Google Ads,Desktop,Annual,0,11,7.984666235,3.69537485,0.71,0.32,331.4603085,71.86635444,1,No Coupon,1,0,2,UPI,5,9,24.4,53.1109547,14,0
10205,Female,39,India,Hamburg,01-01-2022,14-10-2024,Facebook Ads,Mobile,Monthly,0,9,7.834053598,5.944473638,0.8,0.28,498.8438591,106.1976522,1,No Coupon,0,0,7,Card,5,5,8.6,1185.349657,5,0
10206,Male,23,UK,Berlin,06-07-2023,31-10-2024,Google Ads,Tablet,Annual,1,31,6.250357183,2.641509415,0.03,0.26,818.2317579,57.98979516,1,No Coupon,3,0,5,BKash,4,0,7.71,1940.901547,6,0
10207,Male,34,UK,London,04-10-2022,20-07-2023,Organic,Mobile,Monthly,0,11,8.049937525,2.531093624,0.43,0.04,493.2160455,69.64800434,0,REF10,2,0,1,BKash,3,9,25.83,1171.090238,5,0
10208,Female,34,UK,London,29-01-2024,02-05-2024,Organic,Mobile,Annual,0,14,5.685445156,4.629977022,0.43,0.34,245.3188419,32.97684679,1,No Coupon,4,0,3,SEPA,4,6,16.32,1531.063726,11,0
10209,Male,48,Bangladesh,Dhaka,27-07-2024,24-06-2024,Organic,Tablet,Monthly,1,15,10.35146061,1.633725996,0.88,0.43,456.7927232,59.43973793,1,SALE15,2,1,2,SEPA,4,6,15.17,1666.343968,5,0
10210,Male,28,Germany,Mumbai,18-05-2022,05-04-2023,Referral,Tablet,Monthly,0,12,4.103931775,4.381793045,0.4,0.48,460.3479668,46.28966691,1,No Coupon,1,0,3,UPI,3,8,18.69,858.6352739,11,0
10211,Female,32,Bangladesh,Dhaka,18-11-2022,01-10-2023,Organic,Mobile,Annual,0,18,3.35727209,3.424938392,0.85,0.44,45.37660126,75.40546482,0,REF10,2,0,6,Card,4,3,17.34,327.2098283,6,0
10212,Female,35,Bangladesh,New York,13-06-2023,11-05-2023,Email,Desktop,Annual,1,17,4.990204588,2.95350321,0.22,0.04,534.3107724,115.3711192,0,No Coupon,0,0,4,Card,3,3,28.42,2014.512445,3,0
10213,Female,52,UK,Delhi,28-09-2023,28-01-2025,Email,Tablet,Monthly,1,19,8.199475275,6.036846914,0.02,0.48,574.8251805,32.47030847,0,REF10,1,0,6,BKash,3,3,18.34,1402.397724,12,0
10214,Male,24,India,Hamburg,27-06-2024,30-06-2024,Facebook Ads,Desktop,Monthly,0,17,9.323726594,4.088591381,0.3,0.05,35.59832353,31.97362169,1,No Coupon,1,0,4,PayPal,5,6,10.1,953.9569362,4,1
10215,Female,38,USA,London,26-08-2023,12-05-2023,Email,Tablet,Monthly,0,16,6.032631929,1.075059809,0.91,0.38,544.1647227,63.68053246,1,NEW20,4,0,4,PayPal,4,2,10.29,913.4658931,14,0
10216,Male,34,India,Hamburg,03-09-2022,24-10-2023,Facebook Ads,Desktop,Monthly,0,19,9.640396294,2.01264512,0.3,0.04,803.3021984,41.63569324,0,No Coupon,4,0,2,UPI,3,7,6.09,472.3830749,0,0
10217,Male,34,India,Dhaka,11-05-2023,01-12-2023,Google Ads,Tablet,Monthly,0,11,0.210924591,5.490015781,0.25,0.05,498.8438591,50.10216899,1,NEW20,2,0,4,Card,1,9,8.06,896.3324397,5,1
10218,Female,43,India,Mumbai,21-04-2023,24-04-2023,Email,Desktop,Annual,0,15,6.836682253,3.548858626,0.07,0.12,592.8632048,46.49689322,1,NEW20,3,0,3,PayPal,4,2,18.39,1726.567398,4,0
10219,Female,52,India,Berlin,23-04-2022,09-04-2024,Email,Mobile,Annual,0,13,6.373180094,6.782862187,0.27,0.26,969.4965986,26.14069477,1,SALE15,1,0,0,Card,3,2,12.26,398.2361446,11,0
10220,Female,38,Bangladesh,London,06-05-2022,31-03-2023,Facebook Ads,Tablet,Annual,1,17,9.017671756,2.456815615,0.02,0.16,1004.16652,52.68369934,0,NEW20,3,0,6,BKash,3,7,17.43,1078.068726,8,0
10221,Female,42,UK,Delhi,23-09-2022,11-08-2023,Email,Desktop,Monthly,1,24,11.08715143,5.590170355,0.13,0.37,498.8438591,28.49793438,0,NEW20,3,0,8,UPI,3,1,23.58,669.0577547,3,0
10222,Female,38,UK,London,29-08-2022,08-03-2025,Facebook Ads,Mobile,Annual,0,16,16.03663694,5.51697572,0.85,0.37,952.2845018,80.3764452,1,SALE15,3,0,1,BKash,3,9,17.93,1731.341154,2,0
10223,Male,45,India,Mumbai,05-08-2024,21-08-2024,Email,Desktop,Annual,0,21,7.659284563,1.649179869,0.52,0.29,790.9871569,84.98224904,1,No Coupon,1,0,3,PayPal,3,1,25.54,2072.518671,10,0
10224,Male,30,USA,Delhi,18-05-2022,10-08-2023,Referral,Tablet,Monthly,0,14,3.997996747,3.128538452,0.58,0.15,38.96417797,20.19047403,1,No Coupon,2,1,6,Card,1,3,19.74,1145.53109,12,0
10225,Male,46,Germany,New York,03-09-2022,24-09-2023,Google Ads,Mobile,Monthly,0,13,8.249799076,5.969180457,0.28,0.04,511.0367153,70.40161123,1,REF10,2,1,4,BKash,3,4,10.24,1823.093693,4,0
10226,Male,46,India,Dhaka,26-08-2022,28-06-2024,Email,Mobile,Monthly,0,17,7.242821247,5.952654398,0.87,0.31,565.9873943,15.26546012,1,NEW20,1,0,5,PayPal,2,3,22.84,1636.828818,3,1
10227,Unknown,46,India,Mumbai,30-10-2022,21-10-2023,Google Ads,Tablet,Monthly,1,17,9.177445679,3.838733062,0.24,0.03,684.1370662,43.29097067,1,NEW20,0,0,0,PayPal,5,0,5.48,1299.780701,3,0
10228,Male,28,USA,Delhi,05-06-2023,26-08-2023,Email,Desktop,Monthly,0,17,9.379094039,3.948785156,0.04,0.24,95.55838412,71.48345386,0,REF10,7,1,1,UPI,5,0,15.87,1158.177071,3,0
10229,Female,33,Bangladesh,New York,20-09-2024,31-05-2024,Email,Tablet,Annual,0,10,6.2271977,2.296050729,0.28,0.23,571.0748235,90.22894774,0,No Coupon,3,0,2,Card,5,9,10.43,1441.492232,8,0
10230,Female,37,India,Mumbai,15-02-2022,29-11-2024,Referral,Desktop,Annual,1,17,4.250097308,5.955440918,0.94,0.46,46.79294389,94.96460795,1,SALE15,3,0,6,BKash,4,0,25.48,1263.778111,12,0
10231,Female,21,USA,Mumbai,08-01-2023,05-09-2023,Organic,Tablet,Annual,0,21,9.894116161,4.922956222,0.19,0.4,701.9273987,58.31158847,1,NEW20,1,0,1,SEPA,5,9,25.67,1812.591631,11,0
10232,Female,51,Bangladesh,London,20-05-2024,02-09-2024,Organic,Tablet,Annual,0,20,11.53315538,1.840730277,0.82,0.4,110.4475387,37.32407984,0,SALE15,3,0,5,Card,4,10,12.69,708.807795,14,0
10233,Female,35,Bangladesh,Dhaka,04-05-2022,16-07-2024,Google Ads,Tablet,Monthly,1,22,9.845484323,3.921726456,0.68,0.01,50.35521892,30.03997212,1,NEW20,1,0,6,PayPal,4,1,17.38,1514.402167,9,1
10234,Female,35,India,Hamburg,09-03-2022,30-07-2024,Google Ads,Desktop,Monthly,0,13,9.58038116,5.550888072,0.98,0.37,235.4722641,73.23614838,0,No Coupon,3,0,3,Card,3,2,10.5,1542.840945,2,0
10235,Male,29,Bangladesh,Hamburg,26-05-2024,15-07-2023,Referral,Desktop,Annual,0,21,8.291887482,3.776649747,0.59,0.14,222.8993827,94.0521533,0,No Coupon,1,0,6,PayPal,3,0,20.03,829.026423,10,0
10236,Female,22,India,Delhi,14-03-2023,23-07-2024,Facebook Ads,Desktop,Monthly,1,13,10.8037782,4.900305478,0.46,0.14,149.9903204,91.72492976,0,No Coupon,1,0,3,Card,3,0,26.47,1307.043058,0,0
